1,16384,20,298.780334,289.076782
1,16384,20,202.712321,181.685488
1,16384,20,304.068481,293.326263
1,16384,20,165.589101,158.463826
1,16384,20,199.765921,184.928767
4,16384,20,443.351463,399.554937
4,16384,20,365.529132,311.465453
4,16384,20,356.059465,324.912070
4,16384,20,443.351463,397.905100
4,16384,20,512.831916,466.890619
