1,16384,10,146.027177,138.038375
1,16384,100,159.557630,146.236690
1,16384,1000,252.471097,196.388945
1,16384,10000,467.578834,434.475576
1,16384,100000,466.735277,428.176804
1,16384,1000000,468.275821,442.063738
4,16384,10,549.618409,495.187308
4,16384,100,483.248710,456.504801
4,16384,1000,611.179337,531.453523
4,16384,10000,1549.699264,1073.550464
4,16384,100000,1661.521160,1379.422383
4,16384,1000000,1655.267787,1291.851458
